Date,Expiration,Strike,CallPut,Bid,Ask,Rate,Spot,Fwd,TTE
2019-12-09,2020-01-17,7950.0,P,60.7,61.9,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,7975.0,C,480.60001,484.70001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,7975.0,P,64.3,65.6,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8000.0,C,459.39999,463.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8000.0,P,68.0,69.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8025.0,C,438.29999,442.60001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8025.0,P,72.0,73.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8050.0,C,417.89999,421.79999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8050.0,P,76.3,77.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8075.0,C,397.29999,401.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8075.0,P,80.7,82.1,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8100.0,C,377.20001,381.20001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8100.0,P,85.4,86.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8125.0,C,357.29999,361.10001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8125.0,P,90.4,91.9,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8150.0,C,337.70001,341.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8150.0,P,95.7,97.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8175.0,C,318.39999,322.20001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8175.0,P,101.4,102.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8200.0,C,299.5,303.20001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8200.0,P,107.4,108.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8225.0,C,281.0,284.29999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8225.0,P,113.7,115.1,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8250.0,C,262.70001,266.20001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8250.0,P,120.4,121.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8275.0,C,245.0,248.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8275.0,P,127.2,128.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8300.0,C,228.0,230.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8300.0,P,134.7,136.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8325.0,C,210.7,213.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8325.0,P,142.60001,144.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8350.0,C,194.3,197.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8350.0,P,151.10001,152.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8375.0,C,178.39999,181.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8375.0,P,160.0,161.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8400.0,C,163.10001,165.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8400.0,P,169.5,171.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8425.0,C,148.7,150.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8425.0,P,179.10001,182.10001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8450.0,C,134.60001,136.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8450.0,P,189.8,192.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8475.0,C,121.0,122.6,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8475.0,P,201.10001,204.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8500.0,C,108.2,109.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8500.0,P,213.5,216.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8525.0,C,96.2,97.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8525.0,P,226.39999,229.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8550.0,C,84.9,86.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8550.0,P,239.7,243.39999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8575.0,C,74.3,75.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8575.0,P,254.3,257.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8600.0,C,64.6,66.1,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8600.0,P,269.5,272.79999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8625.0,C,55.8,57.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8625.0,P,285.39999,289.10001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8650.0,C,48.0,49.1,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8650.0,P,301.89999,306.20001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8675.0,C,40.5,41.9,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8675.0,P,320.0,324.0,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8700.0,C,34.2,35.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8700.0,P,338.39999,342.29999,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8725.0,C,28.6,29.8,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8725.0,P,357.70001,361.70001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8750.0,C,23.7,24.9,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8750.0,P,377.79999,381.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8775.0,C,19.6,20.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8775.0,P,398.39999,402.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8800.0,C,16.0,17.1,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8800.0,P,419.70001,424.60001,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8825.0,C,13.0,14.0,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8850.0,C,10.5,11.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8875.0,C,8.5,9.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8900.0,C,7.2,7.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8925.0,C,5.5,6.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8950.0,C,4.5,5.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,8975.0,C,3.6,4.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9000.0,C,2.95,3.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9025.0,C,2.35,2.9,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9050.0,C,1.95,2.45,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9075.0,C,1.55,2.05,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9100.0,C,1.25,1.75,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9125.0,C,1.0,1.55,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9150.0,C,0.8,1.35,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9175.0,C,0.65,1.2,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9200.0,C,0.5,1.05,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9225.0,C,0.4,0.95,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9250.0,C,0.35,0.85,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9275.0,C,0.25,0.75,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9300.0,C,0.2,0.7,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9325.0,C,0.15,0.65,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9350.0,C,0.1,0.6,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9375.0,C,0.1,0.55,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9400.0,C,0.05,0.5,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9425.0,C,0.05,0.45,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9450.0,C,0.0,0.45,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9475.0,C,0.0,0.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9500.0,C,0.0,0.4,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9600.0,C,0.0,0.35,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9800.0,C,0.05,0.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,9900.0,C,0.0,0.3,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,10000.0,C,0.0,0.25,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,10100.0,C,0.0,0.25,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-09,2020-01-17,10200.0,C,0.0,0.25,1.8905,8379.51563,8393.97116249158,0.10558789
2019-12-10,2020-01-17,4000.0,C,4359.2998,4374.2998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4000.0,P,0.0,0.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4100.0,C,4259.5,4274.2998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4100.0,P,0.1,0.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4200.0,C,4160.7002,4174.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4200.0,P,0.0,0.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4300.0,C,4060.1001,4074.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4300.0,P,0.0,0.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4400.0,C,3960.30005,3975.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4400.0,P,0.0,0.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4500.0,C,3860.69995,3874.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4500.0,P,0.1,0.35,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4600.0,C,3760.8999,3775.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4600.0,P,0.0,0.35,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4700.0,C,3661.1001,3675.6001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4700.0,P,0.0,0.35,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4800.0,C,3561.3999,3576.1001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4800.0,P,0.0,0.4,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4900.0,C,3461.69995,3476.1001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,4900.0,P,0.0,0.45,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5000.0,C,3362.0,3376.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5000.0,P,0.0,0.45,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5050.0,C,3312.1001,3326.6001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5050.0,P,0.05,0.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5100.0,C,3262.30005,3277.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5100.0,P,0.05,0.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5150.0,C,3213.0,3227.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5150.0,P,0.1,0.55,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5200.0,C,3162.6001,3176.3999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5200.0,P,0.15,0.55,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5250.0,C,3113.8999,3127.3999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5250.0,P,0.15,0.6,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5300.0,C,3063.80005,3077.6001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5300.0,P,0.2,0.65,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5350.0,C,3013.5,3027.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5350.0,P,0.25,0.65,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5400.0,C,2963.69995,2977.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5400.0,P,0.3,0.7,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5450.0,C,2913.3999,2927.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5450.0,P,0.35,0.75,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5500.0,C,2864.6001,2878.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5500.0,P,0.4,0.8,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5550.0,C,2813.80005,2827.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5550.0,P,0.45,0.85,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5600.0,C,2764.3999,2777.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5600.0,P,0.5,0.9,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5650.0,C,2714.6001,2728.3999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5650.0,P,0.55,1.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5700.0,C,2664.30005,2678.8999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5700.0,P,0.65,1.05,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5750.0,C,2614.8999,2629.1001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5750.0,P,0.7,1.15,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5800.0,C,2565.1001,2579.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5800.0,P,0.8,1.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5850.0,C,2515.30005,2529.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5850.0,P,0.9,1.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5900.0,C,2465.6001,2478.80005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5900.0,P,1.0,1.4,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5950.0,C,2415.80005,2429.8999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,5950.0,P,1.1,1.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6000.0,C,2366.0,2380.1001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6000.0,P,1.2,1.6,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6025.0,C,2340.8999,2354.3999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6025.0,P,1.25,1.7,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6050.0,C,2315.80005,2330.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6050.0,P,1.3,1.75,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6075.0,C,2291.30005,2304.6001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6075.0,P,1.35,1.8,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6100.0,C,2266.3999,2280.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6100.0,P,1.45,1.9,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6125.0,C,2241.6001,2254.8999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6125.0,P,1.5,1.95,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6150.0,C,2216.3999,2230.80005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6150.0,P,1.55,2.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6175.0,C,2191.80005,2205.8999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6175.0,P,1.65,2.1,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6200.0,C,2166.69995,2180.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6200.0,P,1.7,2.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6225.0,C,2141.8999,2156.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6225.0,P,1.8,2.25,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6250.0,C,2117.1001,2131.1001,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6250.0,P,1.85,2.35,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6275.0,C,2092.30005,2105.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6275.0,P,1.95,2.45,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6300.0,C,2067.3999,2081.3999,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6300.0,P,2.05,2.55,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6325.0,C,2042.40002,2056.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6325.0,P,2.15,2.65,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6350.0,C,2018.59998,2031.90002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6350.0,P,2.25,2.75,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6375.0,C,1992.69995,2007.09998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6375.0,P,2.35,2.85,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6400.0,C,1967.90002,1981.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6400.0,P,2.45,2.95,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6425.0,C,1944.0,1956.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6425.0,P,2.55,3.1,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6450.0,C,1918.40002,1932.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6450.0,P,2.65,3.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6475.0,C,1893.59998,1907.90002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6475.0,P,2.8,3.4,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6500.0,C,1869.69995,1883.09998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6500.0,P,2.9,3.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6525.0,C,1844.0,1857.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6525.0,P,3.0,3.7,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6550.0,C,1819.80005,1832.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6550.0,P,3.2,3.8,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6575.0,C,1795.30005,1808.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6575.0,P,3.3,4.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6600.0,C,1769.59998,1783.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6600.0,P,3.5,4.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6625.0,C,1744.69995,1759.19995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6625.0,P,3.7,4.3,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6650.0,C,1719.90002,1734.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6650.0,P,3.8,4.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6675.0,C,1695.19995,1709.69995,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6675.0,P,4.0,4.7,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6700.0,C,1671.30005,1684.90002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6700.0,P,4.3,5.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6725.0,C,1645.40002,1659.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6725.0,P,4.5,5.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6750.0,C,1619.80005,1634.80005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6750.0,P,4.7,5.4,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6775.0,C,1596.09998,1610.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6775.0,P,4.9,5.7,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6800.0,C,1571.59998,1585.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6800.0,P,5.2,5.9,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6825.0,C,1547.5,1560.59998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6825.0,P,5.5,6.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6850.0,C,1521.69995,1536.80005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6850.0,P,5.7,6.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6875.0,C,1497.59998,1512.09998,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6875.0,P,6.0,6.8,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6900.0,C,1472.5,1487.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6900.0,P,6.4,7.1,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6925.0,C,1448.0,1462.80005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6925.0,P,6.7,7.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6950.0,C,1423.40002,1438.30005,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6950.0,P,7.0,7.8,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6975.0,C,1398.80005,1412.90002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,6975.0,P,7.4,8.2,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7000.0,C,1374.19995,1388.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7000.0,P,7.8,8.6,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7025.0,C,1353.0,1358.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7025.0,P,8.2,9.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7050.0,C,1328.5,1333.90002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7050.0,P,8.7,9.5,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7075.0,C,1304.09998,1309.40002,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7075.0,P,9.2,10.0,1.8905,8359.60742,8374.98330550787,0.10283295
2019-12-10,2020-01-17,7100.0,C,1279.59998,1285.0,1.8905,8359.60742,8374.98330550787,0.10283295
